"user_id","age","male","friend_cnt","avg_friend_age","avg_friend_male","friend_country_cnt","subscriber_friend_cnt","songsListened","lovedTracks","posts","playlists","shouts","delta_friend_cnt","delta_avg_friend_age","delta_avg_friend_male","delta_friend_country_cnt","delta_subscriber_friend_cnt","delta_songsListened","delta_lovedTracks","delta_posts","delta_playlists","delta_shouts","tenure","good_country","delta_good_country","adopter"
9064,21,0,21,23.46666667,0.52631579,7,0,30948,77,0,1,15,1,0.752380952,-0.029239766,0,-1,1317,0,0,0,0,60,0,0,0
9071,22,1,6,20.16666667,0.333333333,3,0,9996,0,0,1,20,0,0.333333333,0,0,0,0,0,0,0,0,63,0,0,0
9100,24,1,3,23.66666667,0.333333333,2,0,5492,0,0,1,16,0,0.333333333,0,0,0,0,0,0,0,0,65,0,0,0
9132,22,0,4,22,0.666666667,3,0,119,7,3,1,3,0,0,0,0,0,0,0,0,0,0,59,0,0,0
9174,26,1,1,25,1,1,0,2496,32,0,1,1,0,0,0,0,0,0,0,0,0,0,58,0,0,0
9177,20,0,29,21.92307692,0.88,8,0,33442,110,0,1,110,0,0.153846154,0,0,0,206,0,0,0,0,62,0,0,0
9268,31,1,4,26.66666667,0,2,0,642,6,0,1,0,0,0.333333333,0,0,0,0,0,0,0,0,70,0,0,0
9294,24,1,28,26.15,0.708333333,9,1,34184,4,0,1,2,0,0.2,0,0,-1,0,0,0,0,0,59,0,0,0
9320,23,0,9,24.25,0.857142857,2,0,31984,63,2,1,23,0,0.25,0,0,0,362,3,0,0,0,60,1,0,0
9339,23,0,1,33,0,1,0,156,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63,0,0,0
9349,23,1,43,22.09090909,0.555555556,10,5,42232,213,0,1,78,-1,0.262337662,-0.027777778,0,2,1650,0,0,0,0,59,0,0,0
9370,16,1,8,16.625,1,2,0,45122,13,0,0,0,0,0.125,0,0,0,1742,0,0,0,0,38,0,0,0
9384,20,1,4,20,0,1,0,21605,3,3,1,30,0,0.333333333,0,0,0,0,0,0,0,0,57,0,0,0
9419,22,0,3,23,1,1,0,3147,21,0,1,3,0,0,0,0,0,0,0,0,0,0,62,0,0,0
9465,21,1,22,23.23076923,0.384615385,4,0,9377,0,15,1,2,0,0.307692308,0,0,0,0,0,0,0,0,85,1,0,0
9477,23,1,33,22.64285714,0.275862069,6,0,15985,39,0,1,11,1,-0.097883598,-0.045566502,-1,0,199,0,0,0,0,41,0,0,0
9505,21,1,4,21.33333333,0.5,1,0,2922,13,0,0,2,0,0.333333333,0,0,0,651,0,0,0,0,9,0,0,0
9562,30,1,111,28.08139535,0.515151515,20,2,39031,28,5,1,177,1,0.343300111,0.009996876,0,1,2297,0,0,0,4,83,0,0,0
9568,26,1,18,25.09090909,0.6,10,1,106110,47,122,2,259,1,0.590909091,0.028571429,1,0,4556,5,0,0,0,62,0,0,0
9571,23,0,5,22.5,0.666666667,3,0,61,0,0,0,13,0,0.5,0,0,0,0,0,0,0,0,35,0,0,1
9573,22,1,2,28,1,1,0,977,18,0,1,2,0,0,0,0,0,0,0,0,0,0,61,0,0,0
9717,22,1,2,21,1,1,0,2319,0,1,0,4,0,0,0,0,0,0,0,0,0,0,44,0,0,0
9724,23,1,5,23.2,0.6,2,1,16977,1,0,0,1,1,-0.3,0.1,0,1,1208,0,0,0,0,75,0,0,0
9730,21,1,5,19,0,1,0,3977,167,2,0,3,0,0,0,0,0,0,0,0,0,0,59,1,0,0
9743,21,0,10,22.14285714,0.444444444,4,1,4528,48,2,0,3,0,-0.657142857,-0.180555556,-2,0,382,4,0,0,0,37,0,0,0
9816,22,0,38,23.71428571,0.571428571,7,0,31252,72,38,0,269,-11,0.247619048,0.071428571,-3,0,689,4,0,0,0,74,1,0,0
9848,25,1,5,23.5,0.25,3,0,16139,2,0,3,0,-1,1.1,0.05,-1,0,28,0,0,0,0,64,0,0,0
9864,19,0,10,20.22222222,0.7,1,0,4197,19,0,0,2,0,0.222222222,0.033333333,0,0,0,0,0,0,0,22,0,0,0
9876,22,0,3,20,0.666666667,2,0,109,167,13,1,0,0,0,0,0,0,0,0,0,0,0,69,1,0,0
9926,21,1,58,22.08695652,0.6,4,1,52934,0,7,1,841,4,0.296258847,-0.030434783,1,-1,3184,0,0,0,58,62,0,0,0
9927,19,1,8,21,0.666666667,3,1,42719,0,0,0,0,2,-1,-0.083333333,1,1,4617,0,0,0,0,7,0,0,0
9960,20,0,9,22.625,1,3,0,14149,111,0,1,22,0,0.125,0,0,-1,107,0,0,0,0,35,1,0,0
10097,21,1,101,20.76623377,0.61627907,16,2,27837,241,8,1,192,13,0.01996511,-0.018856065,2,0,3181,4,0,0,17,57,1,0,0
10241,22,0,52,23.15217391,0.659574468,16,0,3345,58,46,0,579,0,0.41884058,-0.014338575,1,-1,135,1,0,0,1,71,1,0,0
10291,21,0,8,22,1,4,0,169,3,0,1,5,0,0.428571429,0,0,0,0,0,0,0,0,67,0,0,0
10304,27,0,163,24.39837398,0.744827586,23,8,142419,956,39,0,517,5,0.406777345,-0.023288356,-2,-1,2319,79,0,0,4,74,1,0,1
10338,24,1,3,24,1,1,0,8860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0
10365,20,0,7,24,0.666666667,3,0,6025,0,0,0,9,0,0.25,0,0,0,0,0,0,0,0,64,0,0,0
10383,30,1,19,27.88888889,0.7,2,0,24614,73,2,1,33,2,0.263888889,0.033333333,0,0,1400,7,1,0,1,60,0,0,1
10429,22,0,2,21,0.5,1,0,35,37,0,0,0,0,0.5,0,0,0,0,0,0,0,0,73,1,0,0
10492,23,0,18,23.46666667,0.666666667,11,0,40225,0,0,1,50,3,0.005128205,0.051282051,2,0,2681,0,0,0,1,68,0,0,0
10508,28,1,28,26.8,0.583333333,2,1,15958,42,1,0,8,1,-0.04,-0.025362319,0,1,28,0,0,0,-1,79,0,0,0
10537,27,1,6,23,0.75,1,0,1981,0,0,0,2,0,0.25,0,0,0,0,0,0,0,0,31,0,0,0
10585,21,0,19,22.5625,0.263157895,3,1,25625,9,0,0,5,0,0.5,0,0,0,0,0,0,0,0,72,1,0,0
10628,24,0,1,26,1,1,0,1583,106,0,1,1,-1,3.5,0,-1,0,0,0,0,0,0,64,0,0,0
10664,34,1,1,26,1,1,0,5361,1,0,0,0,0,1,0,0,0,0,0,0,0,0,66,0,0,0
10699,16,0,16,17.23076923,0.375,2,0,6295,1,0,0,7,0,0.153846154,0,0,0,0,0,0,0,0,25,0,0,0
10700,22,1,9,22.2,0.625,3,1,6612,0,1,0,6,0,0.2,0,0,1,0,0,0,0,0,56,0,0,0
10725,27,1,1,25,0,1,0,284,34,0,1,1,0,0,0,0,0,0,0,0,0,0,43,0,0,0
10741,20,0,1,20,0,1,0,280,3,0,1,5,0,0,0,0,0,0,0,0,0,0,51,0,0,0
10792,41,1,6,35.8,1,4,3,307,1,0,0,2,3,-3.2,0,1,2,88,1,0,0,0,9,1,0,0
10844,24,1,1,24,0,1,0,5904,0,0,1,2,0,1,0,0,0,1869,0,0,0,0,22,0,0,0
10949,22,0,3,30,1,2,0,198,0,0,1,4,0,0.333333333,0,0,0,0,0,0,0,0,53,0,0,0
10983,21,1,2,21.5,1,1,0,1328,0,0,0,3,0,0.5,0,0,0,0,0,0,0,0,51,0,0,0
11015,24,1,7,38,0.833333333,3,0,82973,2,0,0,1,0,0.333333333,0,0,0,8754,0,0,0,0,41,1,0,0
11043,23,0,10,23,0.333333333,2,1,9445,0,0,1,3,0,0,0,0,1,0,0,0,0,0,57,0,0,0
11144,35,0,1,38,1,1,0,2003,1,0,0,10,0,1,0,0,0,0,0,0,0,0,47,0,0,0
11181,20,1,4,20,0.75,2,0,17520,59,0,0,4,0,0.75,0,0,0,0,0,0,0,0,52,0,0,0
11249,23,1,3,21.5,0.5,1,0,16455,31,0,1,2,0,1,0,0,0,0,0,0,0,0,53,0,0,0
11336,24,1,8,22,0,1,0,10230,35,0,1,1,0,0.4,0,0,0,704,0,0,0,0,56,1,0,0
11372,24,0,5,24.33333333,1,2,0,5794,154,0,1,1,0,0.333333333,0,0,0,0,0,0,0,0,68,1,0,0
11394,25,0,31,27.42105263,0.76,11,1,8676,245,0,0,19,0,0.210526316,0,-1,0,152,1,0,0,0,24,0,0,0
11592,18,0,7,18.8,0.428571429,5,0,2,8,0,0,3,0,0.2,0,0,0,0,0,0,0,0,20,1,0,0
11694,17,1,14,19.33333333,0.714285714,3,0,16012,56,0,0,26,0,0.5,0,0,0,0,0,0,0,0,27,0,0,0
11701,32,1,2,25.5,1,1,0,223,22,0,1,4,0,1,0,0,0,33,3,0,1,0,33,0,0,0
11731,33,1,1,32,1,1,0,16175,3,0,1,2,0,1,0,0,0,0,0,0,0,0,66,1,0,0
11747,14,0,1,20,0,1,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,50,0,0,0
11793,17,1,116,18.55,0.407407407,33,1,29038,166,1,0,259,-2,0.098780488,0.016498317,2,-1,4424,25,0,0,19,18,0,0,0
11824,26,1,7,22.5,0.714285714,5,0,9042,0,0,0,4,0,0.333333333,0,0,0,47,0,0,0,0,35,1,0,0
11840,23,0,12,24.27272727,0.777777778,4,0,26769,55,0,1,6,0,0.272727273,0,0,0,565,4,0,0,0,49,0,0,0
11872,14,0,11,19.71428571,0.625,2,0,1361,19,0,0,2,6,1.714285714,0.125,1,0,602,13,0,0,1,20,0,0,0
11913,20,0,48,22.37837838,0.659090909,8,2,16643,59,1,0,88,-2,0.378378378,0.006916996,0,0,752,0,0,0,0,40,0,0,0
11927,22,0,3,26,1,1,0,2894,0,0,0,5,0,0,0,0,0,0,0,0,0,0,68,1,0,0
11952,25,1,6,27.33333333,0.6,3,0,4925,5,0,1,13,0,0,0,0,0,0,0,0,0,0,60,1,0,0
12060,22,0,10,21.83333333,0.8,2,0,1299,0,0,0,1,0,0.166666667,0,0,0,0,0,0,0,0,9,0,0,0
12095,24,0,19,24.84615385,0.5,4,1,16885,0,0,0,4,1,0.615384615,0,0,1,1247,0,0,0,0,71,1,0,0
12119,19,0,18,21.125,0.066666667,4,0,20522,0,0,0,33,0,0.25,0,0,0,0,0,0,0,0,71,1,0,0
12123,22,1,1,33,1,1,0,529,0,0,1,0,0,1,0,0,0,0,0,0,0,0,51,0,0,0
12153,23,0,4,23.5,0.75,1,0,6750,4,0,1,26,-1,0.3,0.15,-1,0,0,0,0,0,0,60,0,0,0
12197,20,0,27,20.60869565,0.615384615,8,0,16176,43,4,1,62,5,0.135011442,0.091575092,0,0,8747,7,0,0,16,14,0,0,0
12205,21,0,13,23.36363636,0.75,6,0,890,22,0,0,100,0,0.636363636,0,-1,0,8,0,0,0,0,33,1,0,0
12215,23,1,32,22.57142857,0.433333333,5,0,25225,60,0,1,14,3,0.051428571,-0.011111111,0,0,107,1,0,0,0,51,0,0,0
12239,25,0,6,27.5,0.333333333,1,0,1894,57,0,1,7,0,0.5,-0.066666667,0,0,89,13,0,0,1,16,0,0,0
12308,19,1,137,20.77477478,0.385826772,7,5,14255,173,1,1,14,22,0.358108108,-0.012321376,1,0,3681,21,0,0,9,14,0,0,1
12335,25,1,3,25,1,1,0,9855,20,1,1,1,0,0.5,0,0,0,0,0,0,0,0,76,0,0,0
12369,24,1,47,21.95,0.119047619,4,0,10233,179,0,1,51,0,0.1,0,0,0,53,1,0,0,0,33,0,0,0
12464,20,1,1,19,1,1,0,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0
12469,22,0,35,22.37931035,0.483870968,4,0,22310,15,0,1,332,4,0.179310345,-0.016129032,-1,0,248,0,0,0,2,59,0,0,0
12498,34,0,3,30.5,0.666666667,1,0,5928,32,0,1,1,0,0.5,0,0,0,226,0,0,0,0,50,1,0,0
12506,20,0,159,19.95384615,0.375838926,32,3,324033,49,171,1,114,8,0.86441526,0.028616704,1,0,12986,8,0,0,7,57,0,0,0
12530,20,1,2,22,0,1,0,1915,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,39,0,0,0
12558,21,0,1,20,1,1,0,17,6,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0
12581,24,1,3,23,1,2,0,44577,85,0,1,8,0,0.666666667,0,0,0,255,1,0,0,0,43,0,0,0
12628,24,0,19,23.625,0.705882353,7,2,6578,10,0,0,35,1,0.358333333,0.018382353,0,1,1295,0,0,0,3,83,0,0,0
12639,21,1,3,21.5,1,1,0,15528,108,0,3,45,0,0.5,0,0,0,1353,0,0,0,1,25,0,0,1
12744,16,1,9,16.83333333,0.625,1,0,22152,15,0,1,1,0,0.5,0,0,0,257,0,0,0,0,31,0,0,0
12758,22,0,4,22,0,2,0,4150,5,2,0,3,0,0,0,0,0,0,0,0,0,0,65,1,0,0
12810,44,0,3,22,1,1,0,2448,11,0,1,10,0,0.666666667,0,0,0,0,0,0,0,0,53,0,0,0
12819,18,0,42,19.09375,0.567567568,4,0,46201,0,1,0,62,-1,0.275568182,0.003465004,0,-1,15,0,0,0,0,42,0,0,0
12897,30,1,35,31.95238095,0.931034483,1,0,33581,119,0,1,2,0,0.238095238,0,0,0,1114,0,0,0,0,49,1,0,0
12920,22,1,15,22.15384615,0.428571429,3,0,35724,8,1,0,2,0,0.461538462,0,0,-1,7,0,0,0,0,44,0,0,0
12958,20,0,10,20.3,0.3,1,0,4559,25,0,0,6,0,0.4,0,0,0,805,2,0,0,0,46,0,0,0
12960,25,0,6,21.66666667,0.4,2,0,4618,214,0,0,2,0,0.333333333,0,0,0,272,21,0,0,-1,11,0,0,0
12974,30,0,6,24,0,2,0,21322,434,0,5,10,0,0,0,0,0,1572,0,0,0,0,44,0,0,1
12991,22,1,16,22.92307692,0.533333333,8,0,22948,300,0,0,8,2,0.286713287,-0.005128205,0,0,3045,2,0,0,-1,67,1,0,0
13018,28,1,1,23,1,1,0,566,5,0,0,2,0,0,0,0,0,0,0,0,0,0,48,0,0,0
13037,23,0,3,25.5,1,3,0,15932,1,0,0,1,0,0,0,0,0,0,0,0,0,0,46,1,0,0
13069,22,1,16,22,0.785714286,1,0,19491,0,2,1,24,0,0.142857143,0,0,0,0,0,0,0,0,63,0,0,0
13140,20,0,17,19.64285714,0.375,1,0,1648,21,0,0,8,-1,0.205357143,-0.036764706,0,0,218,3,0,0,0,17,0,0,0
13164,16,0,22,24.73684211,0.454545455,8,0,1854,72,0,1,5,9,3.736842105,-0.006993007,2,0,40,7,0,0,2,6,1,0,0
13168,19,0,3,33.5,1,2,0,506,0,0,0,2,0,0,0,0,0,0,0,0,0,0,48,0,0,0
13188,44,0,7,41.33333333,0.333333333,7,0,15163,97,0,0,7,1,-2.466666667,-0.066666667,1,0,133,7,0,0,1,60,0,0,0
13230,26,1,20,25.875,0.352941177,6,3,21121,113,1,0,14,0,0.1875,0,0,0,1517,5,0,0,0,49,0,0,1
13288,31,1,9,29.42857143,0.285714286,2,1,11805,273,0,1,1,-1,0.303571429,0.035714286,-1,-1,0,0,0,0,0,51,0,0,1
13420,19,1,5,20,0.8,1,0,12107,0,0,0,1,0,0.2,0,0,0,455,0,0,0,0,35,0,0,0
13460,28,0,2,26.5,1,1,0,514,113,0,1,1,0,0.5,0,0,0,0,0,0,0,0,48,0,0,0
13489,19,0,26,19.33333333,0.363636364,7,0,393,81,0,1,56,0,0.388888889,0,0,0,0,0,0,0,0,41,0,0,0
13499,30,1,29,26.33333333,0.785714286,1,1,41336,537,4,1,1,0,0.416666667,0,0,1,1661,17,0,0,0,58,0,0,0
13509,23,1,11,22.36363636,0.909090909,1,0,42106,3,14,2,42,0,0.272727273,0,0,0,0,0,0,0,0,80,0,0,0
13536,18,1,21,19,0.631578947,4,1,41526,21,0,0,41,0,0.333333333,0,0,0,3673,0,0,0,2,34,0,0,0
13543,21,1,26,22.90909091,0.913043478,5,3,49166,57,0,0,26,1,0.670995671,0,0,2,6313,8,0,0,3,47,0,0,0
13567,19,0,10,19.33333333,0.444444444,3,0,7223,3,0,0,7,0,0.222222222,0,0,0,269,-16,0,0,0,26,0,0,0
13678,20,1,94,21.44827586,0.5,11,3,68185,132,0,0,132,-1,0.448275862,0.025641026,-1,0,7086,1,0,0,1,30,1,0,0
13691,23,1,29,20.15384615,0.333333333,13,0,310215,2,0,0,38,0,0.153846154,-0.023809524,-1,0,0,0,0,0,0,63,0,0,0
13798,20,1,6,20.25,0.25,1,0,27233,2,0,1,2,0,0.5,0,0,0,3528,0,0,0,0,67,1,0,0
13857,26,1,56,26.0212766,0.5,6,1,52291,72,3,1,38,1,0.292109929,0.020833333,0,0,507,0,0,0,2,86,1,0,0
13891,28,1,1,36,1,1,0,1315,35,0,1,1,0,1,0,0,0,0,0,0,0,0,30,1,0,0
13904,21,1,3,20.33333333,1,2,0,539,18,0,0,3,0,0.333333333,0,0,0,0,0,0,0,0,37,0,0,0
13914,20,1,5,22.25,0.6,2,1,2643,18,0,0,2,0,0.25,0,0,0,0,0,0,0,0,41,1,0,0
13952,20,1,1,22,1,1,0,7847,11,0,0,1,0,0,0,0,0,1212,1,0,0,0,15,1,0,0
13965,22,1,4,21.5,0.666666667,1,0,19892,0,0,1,2,0,0.5,0,0,0,0,0,0,0,0,80,1,0,0
13966,26,1,5,22.5,0.25,3,0,46491,11,0,1,3,0,0.25,0,0,0,1417,0,0,0,0,60,1,0,0
13978,31,1,68,33.75,0.74137931,24,10,4400,31,25,0,133,0,0.25,0,0,0,0,0,0,0,4,60,1,0,0
14035,21,1,1,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0
14048,29,1,7,25.85714286,0.428571429,3,0,3631,6,0,0,2,2,0.057142857,-0.171428571,1,0,843,1,0,0,1,15,1,0,0
14065,17,1,5,17.66666667,0.666666667,2,0,36987,18,0,0,4,1,0.666666667,0.166666667,1,0,2416,0,0,0,0,11,1,0,0
14114,22,1,6,25.16666667,0.5,3,0,13783,589,0,0,2,0,0,0,0,0,2314,124,0,0,0,24,1,0,0
14116,24,1,1,25,1,1,0,7471,0,0,1,1,0,0,0,0,0,0,0,0,0,0,61,1,0,0
14134,23,1,2,23,0.5,1,0,128,20,0,0,2,0,0,0,0,0,0,0,0,0,0,33,1,0,0
14246,17,0,78,22.57377049,0.75,12,1,23640,349,1,1,122,11,0.12734192,0.033333333,-1,1,1439,28,0,0,1,47,0,0,0
14263,29,1,66,24.55555556,0.482758621,20,0,14355,374,1,2,34,0,0.277777778,0,0,0,42,0,0,0,0,48,0,0,0
14280,17,1,5,17,1,2,0,2067,0,0,0,1,0,1,0,0,0,0,0,0,0,0,39,0,0,0
14326,22,1,22,20.76923077,0.222222222,4,0,7582,135,0,0,17,0,0.461538462,-0.071895425,-1,-1,11,0,0,0,0,25,0,0,0
14387,28,1,3,26,0.5,1,0,5036,501,0,0,1,0,0.5,0,0,0,1909,161,0,0,0,13,1,0,0
14520,27,0,1,30,1,1,0,169,71,0,1,1,0,1,0,0,0,0,0,0,0,0,34,1,0,0
14593,16,0,12,20.375,0.5,4,2,6062,175,0,0,32,0,0.25,0.1,2,1,892,32,0,0,6,11,0,0,0
14600,27,1,5,26,1,1,0,13324,36,0,0,9,0,0,0,0,0,0,0,0,0,0,72,1,0,0
14620,23,0,12,22.88888889,0.416666667,1,0,13899,2,0,0,6,0,0.222222222,0,0,0,0,0,0,0,0,77,1,0,0
14646,19,1,3,21.33333333,0.333333333,1,0,127,20,0,1,8,-2,0.933333333,-0.266666667,0,0,0,0,0,0,1,46,0,0,0
14681,27,0,1,26,1,1,0,1593,1,0,0,1,0,1,0,0,0,0,0,0,0,0,21,0,0,0
14682,20,1,33,22,1,9,2,16828,4,0,0,25,7,0.625,0,0,-1,5135,0,0,0,19,17,1,0,1
14738,45,1,10,32.6,1,3,0,3038,12,0,0,0,0,0.4,0,0,0,0,0,0,0,0,65,1,0,0
14790,29,1,56,27.57142857,0.452380952,14,2,66709,1984,2,1,16,2,0.071428571,0.002380952,2,1,3717,86,0,0,0,69,1,0,0
14833,20,1,23,20.76470588,0.636363636,8,1,57205,43,4,0,44,0,0,0,0,0,3713,0,0,0,0,57,0,0,0
14842,20,0,32,23.11538462,0.714285714,1,5,38932,530,3,0,959,0,0.300569801,-0.009852217,-1,1,4108,-4,0,0,79,58,0,0,0
14926,20,0,2,19.5,0.5,1,0,0,0,0,0,3,0,0.5,0,0,0,0,0,0,0,0,63,1,0,0
14990,28,1,1,31,1,1,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,43,0,0,0
14991,26,1,4,24.66666667,0.666666667,1,0,5639,520,0,3,4,0,0,0,0,0,852,61,0,2,0,31,0,0,0
15001,20,1,4,21,0.75,1,0,15894,0,1,1,5,0,0.333333333,0,0,0,0,0,0,0,0,55,0,0,0
15019,19,0,12,20.16666667,0.666666667,4,0,31761,10,0,0,2,3,-1.033333333,-0.047619048,0,0,3884,0,0,0,0,18,0,0,0
15046,20,0,38,22.1,0.64516129,1,0,25569,53,0,1,31,1,0.375862069,0.011827957,0,0,4,0,0,0,2,78,1,0,0
15137,23,1,1,23,1,1,0,4917,6,0,0,1,0,1,0,0,0,0,0,0,0,0,47,0,0,0
15146,24,0,6,25.2,0.8,1,0,10984,9,0,1,3,0,0.2,0,0,0,51,0,0,0,0,40,1,0,0
15179,17,0,68,19.96428571,0.587301587,8,0,7163,229,0,1,136,13,0.577922078,-0.004535147,1,0,1160,5,0,1,27,11,0,0,0
15231,23,0,1,23,1,1,0,10174,6,0,1,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0
15334,22,0,41,23.68571429,0.648648649,4,1,7925,70,0,1,15,1,0.303361345,0.00975976,1,0,246,2,0,0,0,50,0,0,0
15356,22,1,40,21.06451613,0.52631579,6,1,77296,575,0,1,18,3,0.600230415,0.012030075,1,-2,9771,16,0,0,0,31,0,0,0
15370,27,0,1,27,1,1,0,200,41,0,1,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0
15430,21,1,20,23.41666667,0.941176471,5,0,72599,0,0,0,3,0,0.166666667,0,0,0,12450,0,0,0,0,24,0,0,0
15440,33,1,33,28.19047619,0.807692308,9,1,23232,272,3,1,7,2,0.238095238,0,0,0,3280,8,0,0,0,54,0,0,0
15473,38,0,24,32.4375,0.857142857,11,1,727,111,0,1,2,0,0.375,0.038961039,0,-1,0,0,0,0,0,43,0,0,0
15498,53,1,1,51,0,1,0,1114,3,0,1,1,0,0,0,0,0,0,0,0,0,0,44,1,0,0
15528,27,1,5,30,0.8,2,1,809,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,38,0,0,0
15576,23,1,47,22.40476191,0.777777778,9,1,20619,0,5,0,103,6,0.134491635,-0.042735043,-2,1,3655,0,0,0,24,14,0,0,0
15644,24,1,1,21,1,1,1,626,68,0,1,1,0,0,0,0,0,0,0,0,0,0,24,1,0,0
15678,19,0,1,19,1,1,0,5188,1,0,1,1,0,1,0,0,0,1985,0,0,0,0,22,0,0,0
15878,29,1,5,30.5,0.75,1,1,5563,8,0,1,5,0,0.5,0,0,0,52,0,0,0,0,58,1,0,0
15920,24,0,2,31,1,2,0,804,2,0,1,1,0,1,0,0,0,0,0,0,0,0,42,1,0,0
15993,23,0,19,22.08333333,0.6,3,0,70877,12,0,1,8,0,0.25,0,0,-1,0,0,0,0,0,55,1,0,0
16031,23,0,2,22.5,1,1,0,29130,0,0,1,2,0,0,0,0,0,0,0,0,0,0,39,1,0,0
16059,19,0,1,18,0,1,0,12648,9,0,0,4,0,1,0,0,0,263,0,0,0,0,13,1,0,0
16085,21,0,15,22.84615385,0.615384615,1,0,13053,7,0,0,3,0,0.230769231,0,0,0,0,0,0,0,0,25,1,0,0
16106,36,1,9,23.5,0.666666667,1,0,136033,1249,2,1,0,2,-2.1,0.095238095,0,0,7265,2,0,0,0,63,0,0,0
16213,23,1,27,20.8,0.791666667,3,0,70525,0,1,0,1,0,0.3,0,0,0,224,0,0,0,0,60,1,0,0
16246,23,1,5,22,0.666666667,1,0,49977,0,0,1,8,0,0.333333333,0,0,0,0,0,0,0,0,69,1,0,0
16287,20,0,5,20,1,2,0,777,59,0,1,4,0,0.5,0,0,0,0,0,0,0,0,47,0,0,0
16296,17,0,7,19.14285714,0.571428571,4,0,5803,19,0,0,0,0,0.285714286,0,0,0,464,1,0,0,0,13,0,0,0
16344,29,1,2,26.5,0.5,1,0,1698,6,0,1,2,0,0.5,0,0,0,0,0,0,0,0,75,1,0,0
16366,17,1,1,15,1,1,0,28,3,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0
16371,20,0,23,20.95,0.761904762,5,0,3689,36,0,0,14,1,0.634210526,0.011904762,1,0,313,8,0,0,2,12,0,0,0
16412,22,1,28,21.57142857,0.16,13,2,13493,236,7,0,100,25,-1.928571429,0.16,11,2,6468,133,0,0,28,10,0,0,0
16510,35,1,2,23,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0
16514,27,1,15,29.4,0.8,2,1,26260,2,0,0,3,3,-1.35,-0.075,0,0,1354,0,0,0,0,69,1,0,1
16722,43,0,50,33.71875,0.571428571,11,3,51604,326,1,1,42,4,-0.005387931,0.008928571,1,0,3467,7,0,0,0,106,1,0,0
16727,23,1,43,22.90625,0.594594595,6,0,48854,277,8,2,190,-2,0.542613636,-0.020790021,-1,0,858,4,0,0,0,60,0,0,0
16747,25,1,32,24.07407407,0.724137931,4,0,27683,40,10,1,52,1,0.266381766,0.009852217,1,0,1919,0,0,0,1,43,0,0,0
16838,40,1,10,31,0.555555556,2,1,1000,16,0,0,7,0,0.428571429,0,0,0,11,1,0,0,0,34,0,0,0
16867,23,1,10,23.66666667,0.571428571,1,0,7104,4,0,2,9,-1,0.380952381,0.071428571,0,0,0,0,0,0,0,54,1,0,0
16888,31,1,4,32.33333333,1,1,0,3918,17,0,0,1,0,0.333333333,0,0,0,76,0,0,0,0,71,1,0,0
16915,21,0,137,23.20253165,0.731182796,13,3,96203,54,0,1,16,7,0.149198312,0.033508377,0,0,11298,5,0,0,1,27,0,0,0
16935,20,0,2,19,0,1,0,31364,23,0,0,3,0,1,0,0,0,8565,-4,0,0,0,14,0,0,0
16967,31,1,2,24,0,1,0,752,129,0,0,2,0,0,0,0,0,0,0,0,0,0,56,1,0,0
17074,19,0,48,22.81578947,0.707317073,11,0,24683,13,0,0,0,3,0.072932331,-0.010631645,1,-2,1609,1,0,0,0,37,0,0,0
17085,17,0,10,17.55555556,0.444444444,1,0,20,24,0,1,18,-1,0.111111111,0.044444444,0,0,0,0,0,0,0,33,0,0,0
17118,31,1,1,31,1,1,0,1412,1,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0
17215,35,1,10,32.25,0.714285714,4,0,70811,160,1,1,8,0,0.5,0,0,0,2873,3,0,0,0,87,0,0,0
17297,22,1,8,20.5,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,56,1,0,0
17345,32,1,45,30.5,0.897435897,8,0,31739,103,0,0,43,0,0.222222222,0,-1,0,1049,0,0,0,1,51,0,0,0
17347,39,0,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,0,0
17348,20,1,4,21.5,0.5,2,0,11231,0,0,0,5,0,0.5,0,0,0,0,0,0,0,0,49,1,0,0
17395,23,1,1,22,0,1,0,133,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28,1,0,0
17446,18,1,60,18.61363636,0.428571429,2,1,23117,0,0,0,64,0,0.195031713,0,0,0,1015,0,0,0,0,36,0,0,0
17471,35,1,13,33.25,0.5,2,0,5946,442,9,1,5,1,0.25,0.071428571,0,-1,78,6,0,0,0,58,1,0,1
17474,22,1,39,23.1875,0.676470588,5,3,88638,1198,22,2,470,0,0.15625,0,-1,1,5061,64,0,0,0,60,1,0,0
